"Date","Price","Open","High","Low","Vol.","Change %"
"29-10-2012","191.10","189.61","192.26","189.44","4.44M","0.84%"
"30-10-2012","188.35","190.37","191.20","188.01","5.18M","-1.44%"
"31-10-2012","187.32","188.91","189.31","186.52","5.70M","-0.55%"
"01-11-2012","185.16","186.99","187.48","183.77","6.57M","-1.15%"
"02-11-2012","187.75","186.62","190.14","186.56","10.68M","1.40%"
"05-11-2012","191.36","188.31","191.59","187.52","5.84M","1.92%"
"06-11-2012","191.69","191.53","193.05","189.57","5.82M","0.17%"
"07-11-2012","192.22","192.16","192.75","190.30","6.32M","0.28%"
"08-11-2012","191.59","190.93","193.22","190.57","3.75M","-0.33%"
"09-11-2012","191.03","190.96","192.52","190.00","3.81M","-0.29%"
"12-11-2012","188.15","190.87","192.26","187.75","5.33M","-1.51%"
"13-11-2012","188.21","189.47","189.51","187.62","1.01M","0.03%"
"15-11-2012","183.27","187.52","187.52","182.68","12.21M","-2.62%"
"16-11-2012","182.08","183.97","186.32","181.09","8.21M","-0.65%"
"19-11-2012","186.75","181.68","187.42","180.99","8.23M","2.56%"
"20-11-2012","185.99","187.95","188.78","185.10","6.72M","-0.41%"
"21-11-2012","189.67","185.99","190.43","184.70","8.28M","1.98%"
"22-11-2012","191.59","190.57","191.76","188.68","6.13M","1.01%"
"23-11-2012","190.00","191.56","191.56","187.55","3.80M","-0.83%"
"26-11-2012","190.33","190.77","190.93","188.94","2.14M","0.17%"
"27-11-2012","195.07","190.33","195.57","190.27","9.35M","2.49%"
"29-11-2012","197.56","194.94","198.85","194.68","15.52M","1.28%"
"30-11-2012","197.89","196.33","198.22","194.78","8.57M","0.17%"
"03-12-2012","196.33","197.23","197.76","195.01","5.49M","-0.79%"
"04-12-2012","195.67","195.41","196.37","194.25","4.63M","-0.34%"
"05-12-2012","197.49","195.31","198.19","195.31","8.91M","0.93%"
"06-12-2012","199.78","197.86","200.35","195.57","8.86M","1.16%"
"07-12-2012","199.88","199.38","200.88","198.12","5.13M","0.05%"
"10-12-2012","200.18","199.28","200.64","197.56","4.06M","0.15%"
"11-12-2012","201.07","200.18","202.67","199.58","8.55M","0.44%"
"12-12-2012","202.83","201.14","203.20","201.11","6.98M","0.88%"
"13-12-2012","195.74","202.27","202.47","193.78","18.42M","-3.50%"
"14-12-2012","196.20","194.01","196.83","192.42","6.71M","0.24%"
"17-12-2012","194.28","194.61","195.57","193.42","5.68M","-0.98%"
"18-12-2012","194.31","194.64","196.24","192.32","6.36M","0.02%"
"19-12-2012","192.32","193.82","195.84","191.43","15.20M","-1.02%"
"20-12-2012","190.33","192.22","192.32","189.64","11.47M","-1.03%"
"21-12-2012","190.30","189.37","191.89","186.62","35.54M","-0.02%"
"24-12-2012","190.30","191.86","192.75","189.87","7.33M","0.00%"
"26-12-2012","192.59","190.60","192.92","189.37","6.48M","1.20%"
"27-12-2012","191.20","193.91","194.08","190.60","10.65M","-0.72%"
"28-12-2012","191.86","190.40","192.26","190.40","5.08M","0.35%"
"31-12-2012","190.14","191.00","191.89","189.61","3.42M","-0.90%"
"01-01-2013","190.43","190.50","191.73","190.04","3.98M","0.15%"
"02-01-2013","189.21","190.93","191.96","188.61","9.80M","-0.64%"
"03-01-2013","187.98","189.67","189.94","187.48","6.52M","-0.65%"
"04-01-2013","187.22","188.81","188.81","185.69","9.04M","-0.40%"
"07-01-2013","185.00","188.48","188.94","184.63","12.17M","-1.19%"
"08-01-2013","189.41","185.06","189.74","185.06","13.43M","2.38%"
"09-01-2013","185.30","188.78","189.41","184.77","10.67M","-2.17%"
"10-01-2013","186.29","185.66","186.95","184.63","12.52M","0.53%"
"11-01-2013","181.25","185.46","186.09","180.39","13.91M","-2.71%"
"14-01-2013","184.24","181.35","184.63","181.35","10.28M","1.65%"
"15-01-2013","188.35","184.47","189.08","182.15","17.81M","2.23%"
"16-01-2013","188.28","188.91","189.51","187.25","8.93M","-0.04%"
"17-01-2013","189.14","187.68","190.17","186.62","12.21M","0.46%"
"18-01-2013","190.57","190.07","192.16","188.71","24.56M","0.76%"
"21-01-2013","193.28","191.59","193.58","189.80","20.16M","1.42%"
"22-01-2013","191.69","193.32","193.42","190.93","12.64M","-0.82%"
"23-01-2013","194.08","191.93","194.54","191.43","11.72M","1.25%"
"24-01-2013","197.20","194.25","197.96","194.15","20.12M","1.61%"
"25-01-2013","198.72","198.22","199.22","197.00","20.65M","0.77%"
"28-01-2013","199.38","198.89","199.68","197.83","8.35M","0.33%"
"29-01-2013","202.30","198.29","203.36","198.29","14.33M","1.46%"
"30-01-2013","201.67","202.07","203.49","198.89","11.14M","-0.31%"
"31-01-2013","203.96","202.63","205.12","200.94","13.79M","1.14%"
"01-02-2013","205.12","204.02","205.48","201.90","9.91M","0.57%"
"04-02-2013","203.69","205.12","206.11","203.03","11.61M","-0.70%"
"05-02-2013","200.51","202.20","203.33","200.21","7.98M","-1.56%"
"06-02-2013","202.10","201.11","202.80","199.62","12.33M","0.79%"
"07-02-2013","201.57","200.91","202.47","200.21","6.48M","-0.26%"
"08-02-2013","200.05","200.21","203.10","198.36","11.29M","-0.75%"
"11-02-2013","198.32","200.88","201.21","196.60","8.05M","-0.86%"
"12-02-2013","198.92","197.89","199.52","197.56","6.63M","0.30%"
"13-02-2013","199.12","199.55","201.87","198.36","10.59M","0.10%"
"14-02-2013","199.38","199.12","200.18","198.29","11.56M","0.13%"
"15-02-2013","199.28","198.56","200.18","198.46","7.01M","-0.05%"
"18-02-2013","199.09","199.19","199.48","198.06","11.20M","-0.10%"
"19-02-2013","199.98","198.89","200.58","197.89","5.59M","0.45%"
"20-02-2013","198.89","200.84","202.67","198.46","11.08M","-0.55%"
"21-02-2013","196.63","198.56","199.22","195.41","15.48M","-1.14%"
"22-02-2013","193.58","196.24","197.73","192.66","9.78M","-1.55%"
"25-02-2013","194.01","194.18","195.47","191.66","8.25M","0.22%"
"26-02-2013","192.82","194.25","197.79","191.46","10.62M","-0.61%"
"27-02-2013","195.44","193.58","197.16","193.09","15.95M","1.36%"
"28-02-2013","195.44","196.14","201.47","193.05","48.34M","0.00%"
"01-03-2013","193.09","195.57","197.36","191.59","16.86M","-1.20%"
"04-03-2013","193.91","193.09","194.94","188.68","13.73M","0.42%"
"05-03-2013","193.98","194.71","197.36","192.26","15.23M","0.04%"
"06-03-2013","190.30","196.14","196.14","189.84","14.40M","-1.90%"
"07-03-2013","193.82","189.70","195.44","189.11","15.83M","1.85%"
"08-03-2013","197.36","195.21","198.22","193.88","9.02M","1.83%"
"11-03-2013","197.26","197.56","198.56","196.57","6.63M","-0.05%"
"12-03-2013","198.12","196.83","199.19","195.70","6.04M","0.44%"
"13-03-2013","199.98","197.56","200.71","197.56","11.21M","0.94%"
"14-03-2013","200.15","199.98","201.47","198.89","8.28M","0.09%"
"15-03-2013","200.15","200.25","200.88","199.65","9.44M","0.00%"
"18-03-2013","201.70","199.42","202.47","199.25","6.06M","0.77%"
"19-03-2013","203.06","203.53","203.86","201.31","12.76M","0.67%"
"20-03-2013","203.66","202.20","204.19","201.64","15.23M","0.30%"
"21-03-2013","202.20","203.69","204.12","201.67","14.06M","-0.72%"
"22-03-2013","202.60","203.13","203.53","200.98","7.70M","0.20%"
"25-03-2013","200.48","202.96","204.19","199.72","9.20M","-1.05%"
"26-03-2013","203.10","200.88","204.19","200.21","8.98M","1.31%"
"28-03-2013","205.15","203.99","205.52","201.94","12.48M","1.01%"
"01-04-2013","203.66","204.85","205.45","202.67","4.06M","-0.73%"
"02-04-2013","203.63","203.26","204.59","201.80","6.13M","-0.01%"
"03-04-2013","203.93","203.49","205.12","201.77","7.24M","0.15%"
"04-04-2013","198.59","203.46","203.76","197.96","6.66M","-2.62%"
"05-04-2013","193.12","198.52","198.52","192.26","10.56M","-2.75%"
"08-04-2013","194.15","193.88","194.78","189.34","7.56M","0.53%"
"09-04-2013","190.40","194.41","195.87","189.57","9.32M","-1.93%"
"10-04-2013","188.84","192.92","192.92","186.39","13.42M","-0.82%"
"11-04-2013","189.14","190.67","191.49","187.85","15.28M","0.16%"
"12-04-2013","194.18","190.83","196.00","189.61","12.94M","2.66%"
"15-04-2013","198.85","193.58","199.48","191.73","11.25M","2.40%"
"16-04-2013","204.16","198.79","204.79","197.36","10.08M","2.67%"
"17-04-2013","207.57","204.19","208.17","203.59","11.27M","1.67%"
"18-04-2013","209.03","206.25","209.83","205.72","8.83M","0.70%"
"22-04-2013","210.16","207.94","210.82","207.54","6.82M","0.54%"
"23-04-2013","210.55","210.49","210.82","208.20","4.37M","0.19%"
"25-04-2013","212.05","209.06","214.30","208.96","18.56M","0.71%"
"26-04-2013","211.42","210.49","212.05","209.96","6.46M","-0.30%"
"29-04-2013","215.23","210.89","215.46","209.93","6.20M","1.80%"
"30-04-2013","218.01","216.12","222.49","216.12","12.82M","1.29%"
"02-05-2013","221.13","217.15","222.06","215.59","9.19M","1.43%"
"03-05-2013","219.24","220.86","221.03","218.05","8.68M","-0.85%"
"06-05-2013","216.26","218.78","220.43","215.73","3.96M","-1.36%"
"07-05-2013","222.29","216.19","222.75","216.19","7.67M","2.79%"
"08-05-2013","227.26","223.25","228.59","221.66","7.13M","2.24%"
"09-05-2013","228.39","228.36","229.35","226.50","6.00M","0.50%"
"10-05-2013","234.12","227.79","234.79","226.73","9.90M","2.51%"
"11-05-2013","234.79","233.36","235.32","232.96","473.56K","0.29%"
"13-05-2013","222.62","234.69","234.69","221.66","16.42M","-5.18%"
"14-05-2013","222.65","224.68","225.31","220.80","10.20M","0.01%"
"15-05-2013","227.03","224.11","228.02","222.75","12.40M","1.97%"
"16-05-2013","223.42","226.17","227.73","220.53","11.08M","-1.59%"
"17-05-2013","222.02","224.51","226.37","220.83","24.40M","-0.63%"
"20-05-2013","221.86","222.09","226.80","221.43","11.08M","-0.07%"
"21-05-2013","219.44","221.43","222.36","218.01","7.71M","-1.09%"
"22-05-2013","222.45","218.21","223.42","218.21","9.76M","1.37%"
"23-05-2013","220.43","221.03","222.72","219.01","7.73M","-0.91%"
"24-05-2013","218.71","221.43","221.53","217.91","10.61M","-0.78%"
"27-05-2013","221.36","218.78","221.83","218.44","8.01M","1.21%"
"28-05-2013","225.41","220.53","226.63","220.50","8.20M","1.83%"
"29-05-2013","227.16","226.07","227.49","223.71","6.84M","0.78%"
"30-05-2013","234.89","227.00","235.95","226.66","16.89M","3.40%"
"31-05-2013","225.34","233.03","233.03","224.48","11.13M","-4.07%"
"03-06-2013","222.79","225.84","226.66","220.90","7.28M","-1.13%"
"04-06-2013","223.62","222.65","224.54","222.16","9.25M","0.37%"
"05-06-2013","221.43","222.42","223.38","219.01","8.37M","-0.98%"
"06-06-2013","222.02","221.43","223.25","218.84","6.39M","0.27%"
"07-06-2013","221.33","220.76","224.41","219.54","6.52M","-0.31%"
"10-06-2013","223.42","221.46","224.08","221.33","4.78M","0.94%"
"11-06-2013","221.66","221.96","223.58","220.76","9.87M","-0.79%"
"12-06-2013","219.44","220.63","221.39","217.48","10.11M","-1.00%"
"13-06-2013","216.79","218.21","219.01","214.47","12.35M","-1.21%"
"14-06-2013","219.94","218.38","220.76","216.29","8.11M","1.45%"
"17-06-2013","220.00","220.63","220.63","216.19","5.11M","0.03%"
"18-06-2013","218.88","219.14","220.17","217.65","8.10M","-0.51%"
"19-06-2013","218.71","218.74","219.24","216.92","6.81M","-0.08%"
"20-06-2013","213.94","217.35","217.38","211.48","15.62M","-2.18%"
"21-06-2013","213.70","213.47","215.33","210.49","10.08M","-0.11%"
"24-06-2013","208.43","212.38","215.86","206.41","12.69M","-2.47%"
"25-06-2013","211.95","209.83","213.14","206.18","12.46M","1.69%"
"26-06-2013","214.10","213.31","216.72","211.28","13.19M","1.01%"
"27-06-2013","213.27","216.06","216.72","210.19","15.45M","-0.39%"
"28-06-2013","215.03","213.87","218.78","212.97","13.82M","0.83%"
"01-07-2013","216.09","215.46","216.65","213.80","13.29M","0.49%"
"02-07-2013","215.36","215.46","216.49","213.80","9.03M","-0.34%"
"03-07-2013","216.36","214.67","217.12","212.25","10.14M","0.46%"
"04-07-2013","224.64","216.46","225.27","216.36","9.65M","3.83%"
"05-07-2013","227.13","226.73","228.72","225.80","6.82M","1.11%"
"08-07-2013","229.85","226.20","231.11","224.58","7.95M","1.20%"
"09-07-2013","230.34","229.02","231.94","229.02","6.94M","0.21%"
"10-07-2013","229.08","231.31","231.31","227.46","6.72M","-0.55%"
"11-07-2013","234.29","233.26","234.95","229.25","6.92M","2.27%"
"12-07-2013","232.43","234.19","234.19","230.44","6.39M","-0.79%"
"15-07-2013","233.76","233.59","234.26","230.58","6.66M","0.57%"
"16-07-2013","238.70","230.71","239.99","230.71","9.76M","2.11%"
"17-07-2013","244.20","239.33","245.56","239.16","17.97M","2.30%"
"18-07-2013","244.40","244.13","246.55","241.85","11.44M","0.08%"
"19-07-2013","244.66","244.30","246.55","242.11","8.10M","0.11%"
"22-07-2013","244.50","243.47","245.63","242.94","5.95M","-0.07%"
"23-07-2013","249.11","245.53","249.34","244.93","7.41M","1.89%"
"24-07-2013","249.14","248.94","251.92","244.56","10.69M","0.01%"
"25-07-2013","237.94","247.88","247.95","235.85","21.24M","-4.50%"
"26-07-2013","244.07","239.10","247.12","231.80","17.56M","2.58%"
"29-07-2013","237.31","241.98","243.77","235.75","7.96M","-2.77%"
"30-07-2013","232.43","235.75","237.74","231.37","5.59M","-2.06%"
"31-07-2013","226.53","232.03","235.28","222.79","19.96M","-2.54%"
"01-08-2013","225.01","227.73","231.40","223.45","9.55M","-0.67%"
"02-08-2013","220.73","225.41","228.06","218.54","9.04M","-1.90%"
"05-08-2013","222.36","220.93","226.03","220.20","8.64M","0.74%"
"06-08-2013","218.94","222.32","222.62","218.11","11.11M","-1.54%"
"07-08-2013","213.54","219.44","220.60","211.15","11.84M","-2.47%"
"08-08-2013","215.69","213.54","216.92","212.41","9.12M","1.01%"
"12-08-2013","222.52","218.71","223.75","215.46","18.35M","3.17%"
"13-08-2013","221.56","223.68","224.87","220.50","14.91M","-0.43%"
"14-08-2013","221.99","220.86","223.42","218.18","9.64M","0.19%"
"16-08-2013","212.41","221.43","224.08","210.49","18.00M","-4.32%"
"19-08-2013","208.10","212.41","213.37","205.52","12.38M","-2.03%"
"20-08-2013","209.03","206.97","213.94","200.88","18.71M","0.45%"
"21-08-2013","199.45","212.15","212.74","196.33","14.92M","-4.58%"
"22-08-2013","204.16","199.55","205.98","192.26","20.12M","2.36%"
"23-08-2013","204.52","204.65","205.42","199.58","14.74M","0.18%"
"26-08-2013","203.86","205.68","207.27","202.90","8.70M","-0.32%"
"27-08-2013","197.49","203.03","203.36","192.69","17.31M","-3.12%"
"28-08-2013","197.69","196.24","202.07","189.08","20.71M","0.10%"
"29-08-2013","202.57","198.69","204.85","195.57","17.36M","2.47%"
"30-08-2013","204.65","202.86","206.84","198.89","17.06M","1.03%"
"02-09-2013","212.41","205.52","214.67","204.72","13.71M","3.79%"
"03-09-2013","199.35","213.07","214.57","195.97","20.21M","-6.15%"
"04-09-2013","198.79","202.20","202.20","194.64","20.96M","-0.28%"
"05-09-2013","206.94","204.02","209.76","203.86","13.62M","4.10%"
"06-09-2013","209.76","207.51","211.35","205.72","11.03M","1.36%"
"10-09-2013","222.69","212.15","224.34","211.48","18.16M","6.16%"
"11-09-2013","218.74","222.75","223.42","216.82","11.30M","-1.77%"
"12-09-2013","223.08","219.94","224.68","218.28","16.21M","1.98%"
"13-09-2013","219.67","223.98","224.68","218.74","11.01M","-1.53%"
"16-09-2013","221.39","222.12","224.74","219.01","10.65M","0.78%"
"17-09-2013","224.54","220.17","225.27","219.80","6.58M","1.42%"
"18-09-2013","227.76","226.07","228.72","224.87","10.13M","1.43%"
"19-09-2013","235.65","230.97","236.34","230.87","14.78M","3.46%"
"20-09-2013","235.55","235.28","237.34","229.58","12.85M","-0.04%"
"23-09-2013","231.94","232.76","236.68","229.81","7.87M","-1.53%"
"24-09-2013","231.34","230.24","234.45","228.85","12.60M","-0.26%"
"25-09-2013","228.55","231.70","232.03","223.32","10.85M","-1.21%"
"26-09-2013","231.57","227.59","232.03","226.07","11.85M","1.32%"
"27-09-2013","230.64","232.63","232.63","228.75","8.28M","-0.40%"
"30-09-2013","225.67","228.95","229.71","224.31","8.33M","-2.15%"
"01-10-2013","227.39","225.64","227.73","224.08","6.40M","0.76%"
"03-10-2013","224.58","229.38","229.38","223.42","11.57M","-1.24%"
"04-10-2013","225.31","224.58","226.57","222.32","6.66M","0.33%"
"07-10-2013","225.44","224.68","226.03","220.10","7.84M","0.06%"
"08-10-2013","230.48","226.90","231.14","225.14","8.39M","2.24%"
"09-10-2013","231.07","230.38","232.37","227.76","7.78M","0.26%"
"10-10-2013","230.15","229.85","232.57","228.52","5.13M","-0.40%"
"11-10-2013","226.86","231.11","232.00","225.87","5.35M","-1.43%"
"14-10-2013","225.27","227.73","227.73","224.51","4.02M","-0.70%"
"15-10-2013","225.41","224.74","227.26","221.00","7.52M","0.06%"
"17-10-2013","229.05","225.41","229.71","224.87","6.74M","1.61%"
"18-10-2013","235.05","230.51","236.08","228.82","11.75M","2.62%"
"21-10-2013","228.52","235.35","236.01","227.39","9.77M","-2.78%"
"22-10-2013","226.43","227.00","228.59","225.74","6.53M","-0.91%"
"23-10-2013","226.47","226.83","228.39","224.41","7.10M","0.02%"
"24-10-2013","227.23","227.00","230.94","225.54","9.66M","0.34%"
"25-10-2013","225.44","228.65","230.05","222.75","8.80M","-0.79%"
"28-10-2013","217.42","224.08","224.08","216.32","20.20M","-3.56%"
"29-10-2013","217.38","216.99","220.13","214.13","17.06M","-0.02%"
"30-10-2013","220.83","218.44","221.10","215.83","15.70M","1.59%"
"31-10-2013","222.09","219.67","223.08","219.01","16.45M","0.57%"
"01-11-2013","217.48","220.86","221.43","216.79","10.34M","-2.08%"
"03-11-2013","219.17","219.44","220.07","218.84","1.48M","0.78%"
"05-11-2013","211.48","218.18","218.71","210.89","19.51M","-3.51%"
"06-11-2013","211.28","212.15","213.84","210.29","9.11M","-0.09%"
"07-11-2013","212.44","211.52","214.67","208.83","10.82M","0.55%"
"08-11-2013","211.85","212.71","214.60","210.29","6.66M","-0.28%"
"11-11-2013","209.93","210.75","213.41","207.57","9.42M","-0.91%"
"12-11-2013","212.08","210.82","212.74","210.02","6.39M","1.02%"
"13-11-2013","208.27","212.15","212.15","207.84","7.40M","-1.80%"
"14-11-2013","208.47","206.84","210.82","206.84","6.43M","0.10%"
"18-11-2013","216.19","209.49","216.79","209.49","12.53M","3.70%"
"19-11-2013","214.47","216.72","217.22","213.80","7.18M","-0.80%"
"20-11-2013","212.64","214.37","216.02","212.15","11.26M","-0.85%"
"21-11-2013","207.47","211.68","212.15","206.25","9.99M","-2.43%"
"22-11-2013","204.65","208.80","209.43","204.02","8.95M","-1.36%"
"25-11-2013","209.63","206.41","210.09","206.18","6.52M","2.43%"
"26-11-2013","206.01","209.00","209.63","204.89","10.22M","-1.73%"
"27-11-2013","208.27","204.89","208.96","204.89","7.36M","1.10%"
"28-11-2013","207.84","209.49","210.02","206.84","10.17M","-0.21%"
"29-11-2013","212.41","207.54","212.81","207.54","7.47M","2.20%"
"02-12-2013","213.14","212.78","214.60","211.25","5.09M","0.34%"
"03-12-2013","211.62","213.44","213.44","210.46","5.57M","-0.71%"
"04-12-2013","207.41","211.48","211.75","206.74","6.59M","-1.99%"
"05-12-2013","204.69","209.49","211.12","203.89","15.41M","-1.31%"
"06-12-2013","206.21","205.35","207.07","204.49","12.72M","0.74%"
"09-12-2013","207.54","209.49","210.55","205.95","9.38M","0.64%"
"10-12-2013","210.75","207.67","211.15","207.51","16.11M","1.55%"
"11-12-2013","212.71","210.16","213.31","210.16","10.51M","0.93%"
"12-12-2013","210.02","212.71","213.47","209.30","6.25M","-1.26%"
"13-12-2013","209.03","209.23","210.49","207.07","7.16M","-0.47%"
"16-12-2013","207.37","208.40","208.83","205.98","6.39M","-0.79%"
"17-12-2013","209.03","208.73","209.39","206.91","8.17M","0.80%"
"18-12-2013","209.20","209.03","210.59","207.37","11.98M","0.08%"
"19-12-2013","207.94","210.16","210.49","206.25","11.23M","-0.60%"
"20-12-2013","208.96","208.17","209.43","205.75","15.03M","0.49%"
"23-12-2013","211.62","208.96","212.08","208.73","8.74M","1.27%"
"24-12-2013","211.52","211.98","212.15","210.49","6.60M","-0.05%"
"26-12-2013","212.31","211.55","213.07","210.62","15.46M","0.37%"
"27-12-2013","213.77","212.81","214.57","212.15","8.18M","0.69%"
"30-12-2013","213.74","213.47","214.80","212.15","5.76M","-0.01%"
"31-12-2013","213.37","214.13","214.80","212.34","5.21M","-0.17%"
"01-01-2014","213.74","213.67","214.40","212.88","1.86M","0.17%"
"02-01-2014","208.80","213.70","215.46","208.37","6.78M","-2.31%"
"03-01-2014","208.67","208.83","209.49","205.75","12.00M","-0.06%"
"06-01-2014","209.26","208.83","209.96","207.84","8.16M","0.28%"
"07-01-2014","209.96","209.83","210.42","207.34","7.78M","0.33%"
"08-01-2014","210.06","210.49","210.82","208.00","7.48M","0.05%"
"09-01-2014","209.23","209.96","209.96","207.27","7.66M","-0.40%"
"10-01-2014","213.87","210.62","215.13","208.17","9.19M","2.22%"
"13-01-2014","215.76","214.53","216.32","213.87","6.36M","0.88%"
"14-01-2014","215.10","216.12","218.78","214.70","7.57M","-0.31%"
"15-01-2014","218.01","215.53","218.44","213.04","8.85M","1.35%"
"16-01-2014","215.79","218.11","219.37","214.57","4.75M","-1.02%"
"17-01-2014","215.36","216.12","217.45","213.80","11.28M","-0.20%"
"20-01-2014","218.91","215.13","219.11","214.20","8.61M","1.65%"
"21-01-2014","218.15","218.94","220.33","217.78","6.98M","-0.35%"
"22-01-2014","217.02","217.78","217.95","214.00","11.37M","-0.52%"
"23-01-2014","218.08","216.36","218.78","215.66","6.29M","0.49%"
"24-01-2014","214.96","217.38","219.04","214.40","5.13M","-1.43%"
"27-01-2014","214.93","212.48","215.79","211.25","9.24M","-0.01%"
"28-01-2014","216.55","214.90","217.42","211.42","13.11M","0.75%"
"29-01-2014","215.46","216.99","217.78","214.93","9.13M","-0.50%"
"30-01-2014","215.20","213.17","215.92","210.82","15.34M","-0.12%"
"31-01-2014","215.53","215.39","215.92","213.54","9.38M","0.15%"
"03-02-2014","212.34","213.90","215.30","211.95","6.62M","-1.48%"
"04-02-2014","215.39","211.15","215.96","209.43","12.88M","1.44%"
"05-02-2014","211.45","213.80","215.30","210.49","9.12M","-1.83%"
"06-02-2014","215.16","212.15","215.66","209.83","11.60M","1.75%"
"07-02-2014","214.43","216.79","216.79","212.28","11.93M","-0.34%"
"10-02-2014","215.46","213.84","215.69","212.81","6.82M","0.48%"
"11-02-2014","215.53","214.86","216.29","213.84","7.58M","0.03%"
"12-02-2014","212.51","215.79","216.79","211.48","9.12M","-1.40%"
"13-02-2014","210.09","212.61","214.13","209.00","4.14M","-1.14%"
"14-02-2014","212.01","210.89","212.34","208.63","5.81M","0.91%"
"17-02-2014","212.21","212.81","213.64","210.52","4.95M","0.09%"
"18-02-2014","210.09","212.15","213.17","209.59","5.85M","-1.00%"
"19-02-2014","209.93","210.69","211.38","209.56","3.23M","-0.08%"
"20-02-2014","206.74","209.49","210.12","206.44","6.81M","-1.52%"
"21-02-2014","210.55","207.84","210.72","207.24","6.88M","1.84%"
"24-02-2014","212.18","209.49","212.48","209.49","4.15M","0.77%"
"25-02-2014","213.44","211.55","213.74","211.55","5.35M","0.59%"
"26-02-2014","217.95","214.00","218.68","213.80","11.93M","2.11%"
"28-02-2014","217.22","215.43","220.10","215.43","11.91M","-0.33%"
"03-03-2014","218.25","217.32","219.41","216.16","9.40M","0.47%"
"04-03-2014","219.87","219.04","221.43","217.58","9.29M","0.74%"
"05-03-2014","220.96","219.94","221.39","218.41","6.07M","0.50%"
"06-03-2014","221.79","220.57","222.19","219.01","5.68M","0.38%"
"07-03-2014","224.18","220.17","225.01","219.44","20.05M","1.08%"
"10-03-2014","222.49","222.75","224.08","221.59","9.00M","-0.75%"
"11-03-2014","221.43","222.36","222.95","217.98","9.01M","-0.48%"
"12-03-2014","226.07","221.63","227.39","221.59","10.33M","2.10%"
"13-03-2014","227.66","226.30","229.91","226.27","6.03M","0.70%"
"14-03-2014","230.18","226.80","230.81","225.41","6.64M","1.11%"
"18-03-2014","235.95","232.03","236.68","230.48","13.24M","2.51%"
"19-03-2014","238.47","236.01","238.66","235.71","8.51M","1.07%"
"20-03-2014","235.88","237.70","237.70","233.56","11.04M","-1.09%"
"21-03-2014","237.14","236.34","237.80","233.73","10.78M","0.53%"
"22-03-2014","236.41","236.81","237.14","235.75","182.49K","-0.31%"
"24-03-2014","239.10","236.05","240.85","235.58","10.54M","1.14%"
"25-03-2014","240.52","238.00","241.98","237.80","8.67M","0.59%"
"26-03-2014","238.03","240.65","241.02","234.52","14.59M","-1.04%"
"27-03-2014","238.60","238.00","240.45","236.05","25.48M","0.24%"
"28-03-2014","237.64","239.66","239.66","234.69","9.37M","-0.40%"
"31-03-2014","233.92","238.10","239.33","231.80","12.00M","-1.57%"
"01-04-2014","233.33","234.36","234.42","229.28","9.88M","-0.25%"
"02-04-2014","228.29","233.76","234.02","225.64","25.12M","-2.16%"
"03-04-2014","229.32","228.45","230.48","225.90","10.36M","0.45%"
"04-04-2014","228.55","229.98","231.24","226.93","10.31M","-0.34%"
"07-04-2014","229.02","228.55","229.91","225.84","11.31M","0.21%"
"09-04-2014","230.68","229.12","231.70","227.39","9.05M","0.72%"
"10-04-2014","227.96","230.84","231.84","227.39","10.62M","-1.18%"
"11-04-2014","227.73","227.26","228.59","225.64","11.68M","-0.10%"
"15-04-2014","226.03","227.20","228.02","223.22","6.93M","-0.75%"
"16-04-2014","229.42","226.03","230.48","226.03","6.54M","1.50%"
"17-04-2014","234.19","230.18","234.52","228.06","8.21M","2.08%"
"21-04-2014","234.29","233.63","235.81","231.44","6.63M","0.04%"
"22-04-2014","232.53","233.96","234.72","231.40","4.96M","-0.75%"
"23-04-2014","234.16","233.36","235.35","231.07","11.32M","0.70%"
"25-04-2014","227.69","234.49","236.01","227.06","6.86M","-2.76%"
"28-04-2014","226.73","229.02","229.02","225.41","7.29M","-0.42%"
"29-04-2014","225.60","226.07","227.33","224.41","6.43M","-0.50%"
"30-04-2014","225.90","225.60","228.69","224.48","6.46M","0.13%"
"02-05-2014","225.57","226.13","227.06","225.41","4.34M","-0.15%"
"05-05-2014","228.52","225.74","229.05","225.74","6.56M","1.31%"
"06-05-2014","230.68","229.38","232.70","228.92","7.49M","0.95%"
"07-05-2014","229.81","230.71","232.30","229.05","7.04M","-0.38%"
"08-05-2014","226.83","230.05","230.61","225.80","8.31M","-1.30%"
"09-05-2014","229.08","227.26","231.50","226.23","7.91M","0.99%"
"12-05-2014","238.10","228.95","238.66","228.72","11.11M","3.94%"
"13-05-2014","239.23","238.66","241.88","237.34","11.04M","0.47%"
"14-05-2014","242.41","239.53","244.63","239.53","10.31M","1.33%"
"15-05-2014","244.07","242.41","245.09","241.42","9.56M","0.68%"
"16-05-2014","236.64","245.16","256.90","233.69","38.85M","-3.04%"
"19-05-2014","224.15","238.66","239.33","223.08","24.23M","-5.28%"
"20-05-2014","225.97","226.73","235.35","221.79","9.24M","0.81%"
"21-05-2014","226.50","225.11","227.33","224.54","10.66M","0.23%"
"22-05-2014","229.25","227.39","230.38","225.64","10.53M","1.21%"
"23-05-2014","227.46","231.37","231.50","225.87","9.99M","-0.78%"
"26-05-2014","228.49","229.25","230.58","225.50","12.33M","0.45%"
"27-05-2014","227.92","228.72","230.44","226.86","6.85M","-0.25%"
"28-05-2014","227.29","228.06","228.19","225.80","6.25M","-0.28%"
"29-05-2014","227.06","228.72","230.71","225.67","15.31M","-0.10%"
