"Date","Price","Open","High","Low","Vol.","Change %"
"26-03-2015","188.30","195.00","195.85","186.85","3.77M","-4.32%"
"27-03-2015","188.40","190.00","192.40","183.75","4.88M","0.05%"
"30-03-2015","189.15","191.00","191.50","185.50","2.37M","0.40%"
"31-03-2015","189.50","190.70","196.00","188.60","5.91M","0.19%"
"01-04-2015","190.15","190.80","191.90","187.20","2.90M","0.34%"
"06-04-2015","191.50","190.90","192.40","187.50","2.20M","0.71%"
"07-04-2015","197.75","192.75","198.80","189.65","5.06M","3.26%"
"08-04-2015","193.60","197.00","197.40","192.50","3.77M","-2.10%"
"09-04-2015","194.65","195.00","196.00","191.75","3.69M","0.54%"
"10-04-2015","202.35","194.85","203.50","194.30","5.63M","3.96%"
"13-04-2015","200.55","201.65","202.35","198.00","2.96M","-0.89%"
"15-04-2015","206.25","200.55","209.40","200.00","4.70M","2.84%"
"16-04-2015","204.10","207.35","207.80","200.10","4.52M","-1.04%"
"17-04-2015","211.25","204.00","212.90","201.85","5.36M","3.50%"
"20-04-2015","207.90","210.20","211.00","206.20","4.44M","-1.59%"
"21-04-2015","211.10","208.50","217.00","204.05","6.37M","1.54%"
"22-04-2015","211.00","211.20","211.85","205.85","4.56M","-0.05%"
"23-04-2015","211.50","212.00","216.00","209.90","4.47M","0.24%"
"24-04-2015","204.90","210.00","212.80","203.30","3.97M","-3.12%"
"27-04-2015","210.00","205.90","211.00","204.40","4.25M","2.49%"
"28-04-2015","211.90","208.40","214.25","206.00","4.27M","0.90%"
"29-04-2015","207.05","208.85","209.05","202.60","6.81M","-2.29%"
"30-04-2015","209.85","203.95","211.40","202.00","6.87M","1.35%"
"04-05-2015","212.40","212.00","215.55","209.75","4.48M","1.22%"
"05-05-2015","226.70","212.00","228.40","210.05","9.40M","6.73%"
"06-05-2015","220.15","226.00","229.40","216.00","6.67M","-2.89%"
"07-05-2015","218.15","218.40","224.00","215.60","4.08M","-0.91%"
"08-05-2015","217.95","220.00","221.80","214.10","2.70M","-0.09%"
"11-05-2015","230.30","222.00","233.40","217.75","7.74M","5.67%"
"12-05-2015","218.25","229.85","229.90","217.10","4.29M","-5.23%"
"13-05-2015","218.15","221.85","221.85","210.45","4.72M","-0.05%"
"14-05-2015","214.75","217.00","217.90","212.50","3.14M","-1.56%"
"15-05-2015","210.35","215.70","217.90","208.20","2.73M","-2.05%"
"18-05-2015","211.15","210.75","213.60","206.40","2.00M","0.38%"
"19-05-2015","215.05","210.70","219.85","209.70","4.98M","1.85%"
"20-05-2015","216.05","214.15","216.85","213.90","2.33M","0.47%"
"21-05-2015","209.00","216.65","216.85","208.00","3.23M","-3.26%"
"22-05-2015","206.20","209.00","209.00","205.00","3.92M","-1.34%"
"25-05-2015","199.40","206.00","206.00","198.70","2.21M","-3.30%"
"26-05-2015","195.10","201.70","202.80","194.30","4.83M","-2.16%"
"27-05-2015","191.60","194.60","194.70","190.50","4.76M","-1.79%"
"28-05-2015","196.75","192.70","198.40","191.60","6.02M","2.69%"
"29-05-2015","196.45","196.20","204.00","192.80","29.94M","-0.15%"
"01-06-2015","197.70","198.00","201.65","196.40","2.48M","0.64%"
"02-06-2015","194.75","197.00","198.00","193.60","2.17M","-1.49%"
"03-06-2015","188.30","194.75","195.50","185.05","2.98M","-3.31%"
"04-06-2015","184.20","190.00","191.80","180.20","4.57M","-2.18%"
"05-06-2015","182.80","183.55","186.95","181.45","4.56M","-0.76%"
"08-06-2015","177.05","183.40","184.45","175.60","4.28M","-3.15%"
"09-06-2015","182.55","179.75","184.30","177.40","5.17M","3.11%"
"10-06-2015","185.00","181.85","187.80","179.30","5.14M","1.34%"
"11-06-2015","188.00","186.55","190.95","181.85","8.43M","1.62%"
"12-06-2015","183.80","186.70","187.40","181.55","3.94M","-2.23%"
"15-06-2015","181.35","187.50","188.80","180.10","7.46M","-1.33%"
"16-06-2015","178.50","181.40","181.90","175.75","3.18M","-1.57%"
"17-06-2015","172.65","178.80","178.80","172.00","7.09M","-3.28%"
"18-06-2015","173.20","172.65","175.30","172.65","2.26M","0.32%"
"19-06-2015","174.85","174.10","176.95","170.70","6.22M","0.95%"
"22-06-2015","176.55","175.50","177.90","175.00","2.57M","0.97%"
"23-06-2015","176.45","176.60","179.35","174.90","2.79M","-0.06%"
"24-06-2015","176.10","177.00","179.25","175.15","2.85M","-0.20%"
"25-06-2015","179.60","176.00","182.15","175.00","12.07M","1.99%"
"26-06-2015","174.85","179.00","179.70","174.00","3.07M","-2.64%"
"29-06-2015","172.70","172.90","173.80","169.50","2.57M","-1.23%"
"30-06-2015","174.15","172.70","175.00","170.60","4.05M","0.84%"
"01-07-2015","176.00","174.10","177.50","173.10","2.15M","1.06%"
"02-07-2015","173.55","175.80","176.00","172.55","3.19M","-1.39%"
"03-07-2015","170.55","174.00","174.75","170.10","1.93M","-1.73%"
"06-07-2015","163.40","167.50","167.50","159.30","5.86M","-4.19%"
"07-07-2015","158.55","163.00","163.35","158.25","6.16M","-2.97%"
"08-07-2015","145.70","155.00","155.20","138.75","26.91M","-8.10%"
"09-07-2015","138.90","144.60","146.95","137.85","17.02M","-4.67%"
"10-07-2015","146.20","140.15","146.95","140.10","9.75M","5.26%"
"13-07-2015","147.55","144.80","148.85","142.70","6.71M","0.92%"
"14-07-2015","145.25","147.55","148.20","144.95","2.85M","-1.56%"
"15-07-2015","145.50","145.10","146.95","144.80","2.30M","0.17%"
"16-07-2015","143.65","145.50","146.35","143.05","2.58M","-1.27%"
"17-07-2015","145.55","144.00","147.15","142.60","2.96M","1.32%"
"20-07-2015","143.20","145.90","146.50","142.70","2.13M","-1.61%"
"21-07-2015","136.35","142.00","142.35","135.80","4.53M","-4.78%"
"22-07-2015","136.10","134.95","137.40","130.10","8.31M","-0.18%"
"23-07-2015","135.50","131.90","138.80","131.75","6.95M","-0.44%"
"24-07-2015","132.45","134.85","135.60","132.00","3.72M","-2.25%"
"27-07-2015","128.50","131.90","133.40","128.00","4.12M","-2.98%"
"28-07-2015","128.65","128.75","129.80","126.30","3.86M","0.12%"
"29-07-2015","130.40","130.45","132.95","127.00","6.28M","1.36%"
"30-07-2015","129.85","132.60","132.60","129.30","8.07M","-0.42%"
"31-07-2015","130.25","131.10","132.85","129.40","4.26M","0.31%"
"03-08-2015","126.95","130.00","130.35","126.50","3.20M","-2.53%"
"04-08-2015","127.45","126.50","128.40","124.10","5.25M","0.39%"
"05-08-2015","127.70","128.00","131.20","127.25","3.82M","0.20%"
"06-08-2015","126.60","128.90","129.90","126.25","3.89M","-0.86%"
"07-08-2015","129.30","130.10","131.40","128.50","7.42M","2.13%"
"10-08-2015","127.80","131.10","131.10","126.50","5.44M","-1.16%"
"11-08-2015","123.55","130.30","130.50","122.85","7.18M","-3.33%"
"12-08-2015","113.85","123.80","123.80","113.00","10.41M","-7.85%"
"13-08-2015","103.40","115.40","116.60","99.25","22.94M","-9.18%"
"14-08-2015","107.10","104.00","108.35","101.15","11.14M","3.58%"
"17-08-2015","105.00","107.00","107.50","102.00","7.51M","-1.96%"
"18-08-2015","102.85","105.20","107.80","102.15","7.77M","-2.05%"
"19-08-2015","102.50","102.50","105.20","100.95","4.66M","-0.34%"
"20-08-2015","98.60","102.00","102.60","95.75","10.84M","-3.80%"
"21-08-2015","94.60","97.00","97.00","93.10","14.66M","-4.06%"
"24-08-2015","81.10","89.45","90.80","78.75","14.61M","-14.27%"
"25-08-2015","86.40","83.10","87.25","76.70","15.84M","6.54%"
"26-08-2015","85.55","84.30","88.00","82.50","9.36M","-0.98%"
"27-08-2015","91.15","88.00","92.10","86.15","13.12M","6.55%"
"28-08-2015","96.55","95.70","98.90","93.80","14.36M","5.92%"
"31-08-2015","98.65","96.55","99.95","92.70","13.37M","2.18%"
"01-09-2015","94.75","96.50","98.40","94.10","7.90M","-3.95%"
"02-09-2015","94.10","95.75","95.90","92.55","7.54M","-0.69%"
"03-09-2015","98.25","94.35","99.90","94.35","6.93M","4.41%"
"04-09-2015","93.25","97.25","97.25","92.30","5.26M","-5.09%"
"07-09-2015","89.85","93.60","95.70","89.45","4.56M","-3.65%"
"08-09-2015","93.50","90.55","94.45","87.65","7.63M","4.06%"
"09-09-2015","99.90","96.00","102.00","96.00","14.04M","6.84%"
"10-09-2015","99.75","96.50","100.40","95.15","10.50M","-0.15%"
"11-09-2015","97.00","100.15","102.50","96.10","6.74M","-2.76%"
"14-09-2015","101.30","98.00","101.85","96.15","7.85M","4.43%"
"15-09-2015","96.70","101.00","101.00","96.30","7.52M","-4.54%"
"16-09-2015","98.90","99.85","100.95","97.00","8.59M","2.28%"
"18-09-2015","98.95","101.15","101.75","97.80","14.05M","0.05%"
"21-09-2015","98.40","97.65","99.80","97.00","7.68M","-0.56%"
"22-09-2015","92.35","99.00","99.85","91.85","8.23M","-6.15%"
"23-09-2015","95.05","89.25","95.70","88.90","8.10M","2.92%"
"24-09-2015","95.60","94.80","96.45","92.35","9.95M","0.58%"
"28-09-2015","91.20","96.15","96.15","90.80","5.44M","-4.60%"
"29-09-2015","86.20","88.45","88.50","85.15","13.25M","-5.48%"
"30-09-2015","84.70","88.20","88.40","83.35","19.67M","-1.74%"
"01-10-2015","83.40","86.10","86.55","82.70","9.02M","-1.53%"
"05-10-2015","84.55","84.00","85.25","82.65","16.46M","1.38%"
"06-10-2015","85.70","85.50","87.00","84.25","19.91M","1.36%"
